94,693.68
97,693.7
99,693.74
102,693.76
104,693.85
108,693.9
110,693.93
112,693.86
114,693.78
116,693.73
118,693.67
120,693.62
122,693.55
127,693.45
130,693.35
134,693.27
137,693.28
139,693.32
141,693.32
143,693.33
145,693.48
153,693.62
155,693.78
157,693.92
159,694.07
161,694.23
163,694.35
165,694.47
167,694.57
169,694.67
176,694.76
181,694.86
183,694.96
185,695.05
189,695.12
191,695.2
62,695.27
65,695.35
67,695.41
69,695.48
72,695.54
75,695.6
77,695.65
79,695.72
81,695.8
83,695.86
85,695.9
87,695.85
89,695.66
93,695.66
96,695.53
101,695.44
103,695.34
105,695.2
107,695.06
109,694.92
112,694.78
114,694.68
116,694.55
119,694.44
121,694.45
123,694.42
125,694.39
127,694.35
129,694.23
131,694.12
133,694.01
135,693.68
137,693.36
140,693.04
142,692.75
144,692.44
152,692.16
154,691.9
156,691.61
158,691.61
160,691.63
162,691.64
164,691.67
166,691.69
168,691.72
170,691.74
176,691.76
181,691.79
188,691.81
191,691.82
62,691.83
65,691.82
68,691.85
71,691.87
73,691.89
75,691.92
77,691.93
79,691.95
81,691.97
83,691.95
85,691.97
87,691.95
90,691.94
92,691.88
94,691.84
96,691.72
98,691.61
101,691.6
103,691.59
105,691.57
107,691.56
109,691.43
111,691.46
114,691.47
116,691.48
118,691.46
120,691.48
123,691.51
125,691.54
127,691.58
130,691.58
133,691.58
135,691.57
137,691.54
139,691.5
141,691.45
143,691.4
153,691.36
156,691.35
158,691.33
160,691.32
162,691.3
164,691.26
166,691.23
168,691.21
170,691.19
181,691.18
184,691.17
189,691.16
61,691.13
63,691.04
75,691.01
77,690.93
79,690.89
81,690.86
83,690.93
86,691.01
88,691.03
90,691.14
92,691.11
94,691.08
97,691.05
99,690.99
101,691.07
103,691.1
105,691.15
107,691.29
109,691.42
111,691.56
114,691.68
116,691.8
118,691.91
120,692.02
122,692.14
124,691.96
126,691.77
128,691.83
130,691.89
132,692.02
134,691.84
136,691.78
138,691.69
140,691.62
142,691.56
144,691.5
152,691.44
154,691.4
156,691.32
159,691.27
161,691.23
163,691.18
165,691.12
167,691.06
169,691.09
180,691.11
182,691.12
189,691.13
191,691.16
62,691.17
66,691.2
72,691.16
74,691.17
77,691.12
79,691.06
82,691.01
84,691
86,691.02
88,690.95
90,690.89
92,690.82
94,690.77
96,690.72
99,690.67
101,690.62
103,690.51
105,690.37
107,690.24
109,690.28
111,690.16
113,690.15
115,690.15
117,690.14
125,690.14
134,690.08
136,690
139,689.92
140,689.83
142,689.72
144,689.63
148,689.52
151,689.42
155,689.32
156,689.19
158,689.08
160,688.96
163,688.86
165,688.76
167,688.67
170,688.58
173,688.46
181,688.38
183,688.26
185,688.17
189,688.08
190,688.01
61,687.94
63,687.87
65,687.82
68,687.8
70,687.68
74,687.64
75,687.59
77,687.53
79,687.45
81,687.43
83,687.39
85,687.37
87,687.44
89,687.51
91,687.6
93,687.68
95,687.59
97,687.47
99,687.36
101,687.25
103,687.14
105,687.02
107,686.9
109,686.81
111,686.76
113,686.72
115,686.68
117,686.63
119,686.76
121,686.86
123,686.95
125,687.04
127,687.15
129,687.27
131,687.27
133,687.28
135,687.28
137,687.29
139,687.28
141,687.26
143,687.24
152,687.22
154,687.2
156,687.22
158,687.24
160,687.26
162,687.29
165,687.39
167,687.49
169,687.58
171,687.67
173,687.75
181,687.84
183,687.95
185,688.06
188,688.18
190,688.3
61,688.41
63,688.52
69,688.63
71,688.74
74,688.84
77,688.94
79,689.04
81,689.15
83,689.24
85,689.21
87,689.17
89,689.05
91,688.94
93,688.83
95,688.73
97,688.63
99,688.54
101,688.44
103,688.35
108,688.26
114,688.17
116,688.15
118,688.11
122,688.08
124,688.02
126,687.97
128,687.91
130,687.87
132,687.96
135,688.05
137,688.08
139,688.12
141,688.15
143,688.17
145,688.2
153,688.23
155,688.25
157,688.27
159,688.35
162,688.42
164,688.49
166,688.56
168,688.54
170,688.52
172,688.5
177,688.49
181,688.47
183,688.46
185,688.44
188,688.42
190,688.49
61,688.56
63,688.63
65,688.69
68,688.75
70,688.65
74,688.59
76,688.54
78,688.49
80,688.43
82,688.45
84,688.47
86,688.49
88,688.38
90,688.26
92,688.2
94,688.14
96,688.08
99,688.06
101,688
105,687.94
108,687.89
110,687.85
112,687.81
114,687.77
116,687.73
118,687.72
121,687.68
123,687.65
125,687.52
129,687.49
132,687.45
134,687.39
136,687.38
139,687.37
141,687.52
143,687.66
145,687.82
152,687.98
154,688.19
156,688.33
158,688.49
160,688.63
162,688.76
164,688.89
166,689.04
168,689.18
170,689.26
180,689.51
182,689.81
184,690.06
189,690.29
191,690.53
62,690.79
66,690.99
68,691.23
71,691.43
73,691.64
76,691.84
78,692.03
80,692.11
82,692.24
85,692.3
87,692.17
89,692.05
96,691.8
99,691.67
102,691.57
105,691.5
107,691.48
114,691.37
116,691.29
118,691.13
122,690.91
125,690.86
128,690.88
130,690.83
132,690.7
135,690.61
137,690.61
139,690.53
141,690.46
143,690.4
152,690.31
154,690.22
156,689.98
158,689.81
160,689.79
162,689.75
164,689.73
166,689.71
168,689.68
170,689.63
177,689.63
180,689.71
190,689.68
61,689.65
63,689.76
67,689.85
76,689.99
78,690.12
81,690.21
83,690.37
86,690.53
89,690.6
91,690.68
93,690.73
95,690.78
97,690.83
99,690.89
101,690.91
111,690.98
116,690.98
123,690.97
125,690.97
128,691.08
130,691.25
132,691.27
134,691.31
136,691.43
138,691.56
140,691.56
142,691.55
144,691.55
152,691.54
154,691.55
156,691.55
158,691.54
160,691.54
162,691.54
164,691.54
166,691.54
168,691.54
170,691.54
180,691.55
182,691.53
187,691.48
189,691.46
191,691.41
62,691.37
68,691.32
75,691.32
77,691.27
80,691.22
82,691.18
84,691.17
86,691.15
88,691.14
93,691.12
96,691.09
101,691.06
103,691.17
105,691.32
108,691.44
111,691.44
113,691.41
115,691.35
117,691.34
119,691.32
121,691.31
123,691.28
126,691.27
127,691.18
130,691.08
132,691.12
134,691.11
137,691.11
139,691.01
141,690.86
143,690.71
145,690.63
152,690.55
154,690.49
156,690.45
158,690.42
160,690.34
162,690.27
164,690.19
166,690.12
168,690.07
170,689.99
177,689.95
181,689.88
183,689.8
188,689.74
190,689.68
61,689.56
63,689.47
66,689.4
70,689.35
72,689.22
74,689.16
76,689.17
78,689.11
80,689.08
82,689.04
86,688.98
90,689.15
93,689.27
96,689.49
98,689.61
100,689.57
102,689.57
104,689.42
106,689.25
108,689.14
114,689.11
117,689.26
121,689.31
123,689.01
125,688.86
127,688.69
129,688.69
134,688.86
136,688.76
138,688.58
140,688.56
142,688.42
144,688.27
148,688.27
153,688.33
155,688.31
157,688.29
159,688.25
161,688.23
163,688.22
165,688.28
167,688.21
169,688.13
180,688.28
183,688.33
189,688.78
191,688.88
62,688.95
64,689.08
69,689.19
73,689.62
75,689.46
77,689.58
79,689.42
81,689.37
83,689.18
85,689.02
87,688.86
90,688.94
92,689.14
94,689.37
96,689.51
98,689.6
100,689.73
103,689.8
109,689.95
111,690.12
113,690.26
116,690.16
119,690.23
123,690.32
125,690.49
127,690.44
129,690.38
131,690.38
133,690.29
135,690.33
137,690.4
139,690.49
141,690.59
143,690.69
145,690.79
152,690.89
154,690.94
156,691
158,691.09
160,691.13
162,691.24
164,691.34
166,691.44
168,691.54
170,691.61
179,691.7
181,691.79
189,691.9
191,691.99
62,692.05
64,692.14
67,692.2
69,692.25
71,692.31
75,692.39
77,692.45
79,692.54
81,692.64
83,692.74
85,692.8
87,692.84
89,692.88
91,692.92
93,692.94
95,692.99
98,692.97
100,692.96
102,692.94
104,692.84
106,692.74
108,692.65
110,692.62
112,692.71
115,692.74
117,692.76
120,692.74
122,692.71
125,692.66
127,692.62
129,692.72
131,692.72
133,692.69
135,692.64
137,692.72
140,692.79
142,692.87
144,692.89
150,692.93
153,692.93
155,692.95
157,692.92
159,692.91
161,692.9
163,692.9
165,692.89
167,692.91
169,692.9
171,692.88
180,692.82
183,692.8
186,692.79
189,692.75
191,692.75
62,692.76
64,692.78
67,692.82
71,692.81
75,692.81
77,692.83
79,692.85
81,692.85
83,692.86
85,692.72
89,692.68
92,692.67
94,692.72
96,692.73
98,692.75
100,692.76
102,692.77
104,692.82
108,692.78
111,692.73
113,692.7
120,692.67
123,692.57
125,692.62
127,692.61
129,692.64
131,692.65
133,692.66
135,692.67
137,692.68
139,692.69
141,692.65
143,692.61
145,692.55
150,692.49
153,692.41
155,692.35
157,692.32
159,692.29
161,692.27
163,692.2
165,692.13
168,692.09
170,692.05
180,692
182,691.96
190,691.91
61,691.83
63,691.78
65,691.73
69,691.77
71,691.67
75,691.58
77,691.45
79,691.34
81,691.24
83,691.1
85,691.09
87,691.1
89,691.1
91,691
93,690.9
95,690.8
101,690.69
103,690.53
109,690.41
111,690.25
115,690.13
117,689.99
119,689.92
121,689.92
123,689.95
125,689.99
127,690.03
129,690.07
131,690.11
133,690.19
135,690.26
138,690.33
140,690.37
142,690.44
144,690.51
150,690.57
153,690.64
155,690.71
157,690.78
159,690.85
161,690.91
163,690.97
166,691.03
167,691.08
169,691.14
180,691.11
182,691.09
188,691.06
190,691.04
61,691.01
64,690.99
69,690.96
73,690.95
75,690.92
77,690.89
79,690.87
81,690.85
83,690.83
86,690.83
89,690.91
91,690.94
94,690.95
97,691.1
101,691.26
103,691.4
105,691.54
110,691.69
111,691.84
114,691.98
117,692.08
119,692.17
121,692.23
124,692.29
126,692.37
128,692.45
131,692.51
133,692.52
135,692.47
137,692.3
139,692.15
141,692
143,691.85
146,691.68
152,691.53
154,691.37
156,691.22
158,691.07
160,690.93
162,690.79
164,690.65
166,690.52
168,690.38
178,690.25
180,690.14
182,690.01
184,689.79
189,689.6
66,689.41
68,689.15
72,689.12
75,689.13
77,689.14
79,689.14
81,689.14
83,689.16
85,689.18
87,689.2
97,689.24
99,689.25
103,689.1
105,688.93
108,688.83
110,688.68
112,688.56
115,688.51
117,688.5
119,688.44
121,688.43
123,688.36
125,688.29
127,688.23
129,688.22
132,688.18
134,688.25
136,688.2
138,688.18
140,688.17
142,688.14
144,688.11
146,688.07
151,688.25
154,688.46
156,688.42
158,688.39
160,688.36
163,688.37
165,688.41
167,688.4
169,688.39
171,688.38
180,688.42
182,688.35
187,688.33
190,688.36
64,688.33
69,688.26
73,688.24
76,688.15
78,688.12
80,687.9
82,687.92
84,687.96
86,687.91
90,687.76
92,687.85
94,687.95
96,688.05
98,688.11
100,688.46
102,688.79
104,688.9
106,688.99
108,688.89
110,688.79
112,688.7
114,688.57
116,688.39
118,688.47
120,688.38
122,688.29
124,688.34
126,688.36
128,688.39
132,688.53
134,688.37
136,688.14
138,688.03
140,687.99
142,687.91
144,688.09
146,688.21
148,688.32
152,688.47
154,688.57
156,688.67
158,688.76
160,688.85
162,688.93
164,688.98
166,689.06
168,689.12
177,689.18
181,689.41
183,689.63
190,689.9
61,690.24
63,690.51
65,690.73
69,690.94
75,691.15
77,691.38
79,691.58
81,691.8
83,691.99
85,692.12
87,692.33
89,692.42
91,692.71
93,692.63
95,692.46
97,692.33
99,692.27
101,692.2
103,692.11
105,692.01
107,691.91
109,691.81
111,691.83
113,691.86
115,691.9
119,691.93
121,691.94
123,691.97
125,691.99
127,692.01
129,692.03
131,692.07
133,692.02
135,691.98
137,691.93
139,691.88
141,691.84
143,691.82
145,691.78
151,691.75
153,691.76
155,691.88
157,691.99
159,691.91
161,691.84
163,691.77
165,691.71
167,691.67
169,691.62
178,691.56
181,691.5
183,691.43
186,691.38
188,691.34
191,691.27
62,691.36
64,691.45
68,691.53
70,691.61
72,691.69
77,691.63
79,691.58
81,691.53
83,691.47
85,691.41
87,691.27
89,691.18
91,691.17
93,691.12
95,691.01
97,690.92
99,690.83
101,690.83
103,690.78
105,690.81
107,690.75
109,690.69
111,690.62
113,690.56
116,690.5
120,690.58
121,690.5
122,690.49
125,690.47
127,690.32
129,690.18
131,690.3
133,690.41
136,690.37
138,690.33
140,690.35
142,690.36
144,690.38
146,690.39
149,690.41
154,690.42
156,690.43
158,690.39
160,690.35
162,690.31
164,690.27
166,690.23
169,690.2
179,690.17
181,690.15
183,690.23
185,690.3
190,690.37
61,690.45
64,690.51
68,690.58
70,690.65
72,690.7
75,690.75
78,690.81
80,690.81
82,690.82
84,690.82
86,690.83
88,690.84
90,690.84
92,690.85
94,690.86
96,690.86
98,690.81
100,690.75
102,690.7
104,690.64
106,690.75
108,690.85
110,690.76
112,690.93
114,691
116,691.06
118,691.12
120,691.18
122,691.24
124,691.3
126,691.36
128,691.25
130,691.13
132,691.04
134,691.24
136,691.45
138,691.64
140,691.84
142,692.03
144,692.21
146,692.31
152,692.41
154,692.64
156,692.8
158,692.95
160,693.11
162,693.26
164,693.38
166,693.5
168,693.61
170,693.71
177,693.81
180,693.96
182,694.07
184,694.17
186,694.26
188,694.36
191,694.46
62,694.57
64,694.65
68,694.73
70,694.79
76,694.9
78,694.84
80,694.75
82,694.51
84,694.26
86,694.1
88,694
90,693.89
92,693.77
94,693.64
96,693.37
98,693.12
100,692.87
102,692.61
104,692.36
106,692.12
109,691.89
111,691.66
113,691.44
115,691.22
117,691
119,690.79
121,690.72
123,690.69
125,690.67
127,690.67
129,690.67
131,690.71
133,690.68
135,690.64
137,690.74
139,690.7
141,690.65
143,690.62
145,690.62
149,690.65
153,690.67
155,690.7
157,690.65
159,690.56
161,690.49
163,690.45
165,690.41
167,690.39
169,690.36
171,690.34
177,690.31
179,690.23
181,690.2
183,690
185,689.76
188,689.54
189,689.31
191,689.08
63,688.88
65,688.65
67,688.42
69,688.24
71,688.24
74,688.22
75,688.19
77,688.14
79,688.12
81,688.1
83,687.97
85,687.84
87,687.71
89,687.65
91,687.59
93,687.57
95,687.57
97,687.56
99,687.55
101,687.54
103,687.59
105,687.56
107,687.52
109,687.53
111,687.48
113,687.49
115,687.51
117,687.44
119,687.37
121,687.26
123,687.16
125,687.23
127,687.3
129,687.36
131,687.54
133,687.51
135,687.49
137,687.41
139,687.32
141,687.16
143,687.09
145,686.97
147,686.88
149,686.91
151,686.94
153,686.97
155,687.02
157,687
160,686.98
161,686.95
163,687.17
165,687.14
167,687.05
169,687.04
172,687.01
174,686.98
179,686.97
181,686.95
183,686.93
186,686.86
187,686.78
189,686.97
191,687.19
63,687.38
64,687.56
67,687.75
70,687.92
72,688.05
74,688.21
76,688.39
78,688.55
80,688.72
82,688.87
84,689.01
86,689.16
88,689.31
90,689.44
92,689.58
94,689.73
96,689.89
98,690.03
100,690.19
102,690.39
104,690.55
106,690.69
108,690.83
110,691.01
112,691.2
114,691.39
116,691.51
118,691.37
120,691.26
122,691.12
124,690.97
126,690.86
128,690.75
130,690.63
132,690.55
134,690.65
136,690.75
138,690.84
140,690.96
142,691.06
144,691.14
146,691.24
148,691.33
150,691.4
152,691.51
154,691.56
156,691.54
158,691.55
160,691.55
162,691.54
164,691.53
166,691.56
168,691.5
170,691.44
172,691.39
178,691.36
180,691.29
182,691.24
184,691.15
190,691.06
61,690.95
63,690.88
65,690.82
67,690.74
69,690.65
71,690.59
73,690.53
75,690.47
77,690.38
79,690.31
81,690.22
83,690.12
85,689.98
87,689.83
89,689.75
91,689.89
93,689.93
95,689.98
97,690
99,690.07
101,689.98
103,689.85
105,689.71
107,689.79
109,689.81
111,689.83
113,689.84
115,689.9
117,689.95
119,690
121,690.06
123,690.12
125,690.18
127,690.21
129,690.28
131,690.33
133,690.35
135,690.38
137,690.46
139,690.45
141,690.38
143,690.32
145,690.31
152,690.42
154,690.44
156,690.51
158,690.45
161,690.41
163,690.28
165,690.32
167,690.31
169,690.3
171,690.23
176,690.21
178,690.15
180,690.11
183,690.15
185,690.12
191,690.09
64,690.18
68,690.19
70,690.23
72,690.21
77,690.18
78,690.17
79,690.12
81,690.1
83,690.02
85,689.85
87,689.74
89,689.59
91,689.43
93,689.25
95,689.25
97,689.2
99,689.01
101,688.79
103,688.59
105,688.4
107,688.34
109,688.3
111,688.41
113,688.56
115,688.61
117,688.63
119,688.61
121,688.64
123,688.69
125,688.72
127,688.75
129,688.74
131,688.8
136,688.87
137,688.98
138,689.07
140,689.15
142,689.2
144,689.25
146,689.32
148,689.35
151,689.42
153,689.45
155,689.52
157,689.55
159,689.57
161,689.57
163,689.52
165,689.48
167,689.44
169,689.38
178,689.36
180,689.38
182,689.37
184,689.39
61,689.37
63,689.35
65,689.34
68,689.34
70,689.34
72,689.46
76,689.53
78,689.62
80,689.71
82,689.79
84,689.88
86,690.08
88,690.17
90,690.25
92,690.32
94,690.37
96,690.46
98,690.45
100,690.39
102,690.36
104,690.51
106,690.43
108,690.43
110,690.48
112,690.53
114,690.52
116,690.51
118,690.58
121,690.74
123,690.64
125,690.65
127,690.66
129,690.62
131,690.59
133,690.67
135,690.74
137,690.8
139,690.87
141,690.93
143,690.99
145,691.07
152,691.14
154,691.2
156,691.17
158,691.14
160,691.11
162,691.09
164,691.07
166,691.06
168,691.1
170,691.02
174,690.94
181,690.87
182,690.79
183,690.72
191,690.65
62,690.58
65,690.5
68,690.43
70,690.35
72,690.42
75,690.48
78,690.61
80,690.57
82,690.62
84,690.68
86,690.74
88,690.71
90,690.68
92,690.62
94,690.55
96,690.58
98,690.36
100,690.28
102,690.33
104,690.42
106,690.56
108,690.71
110,690.94
112,691.11
114,691.27
116,691.43
118,691.59
120,691.78
123,691.83
124,691.87
126,691.89
128,691.96
130,692.04
132,691.94
134,691.84
136,691.77
138,691.71
140,691.65
142,691.61
144,691.55
146,691.5
148,691.45
153,691.39
155,691.35
157,691.3
159,691.25
162,691.21
164,691.17
166,691.12
170,691.08
172,691.03
174,690.99
176,690.95
178,690.91
180,690.86
182,690.83
184,690.79
186,690.75
188,690.71
64,690.67
66,690.69
68,690.7
70,690.71
73,690.73
75,690.74
77,690.75
80,690.7
81,690.97
83,691.08
85,691.08
87,691.09
89,691.09
91,691.15
93,691.02
95,691.07
97,691.12
99,691.16
101,691.07
103,690.98
105,690.82
107,690.67
109,690.52
111,690.37
114,690.41
115,690.52
117,690.62
119,690.73
120,690.83
122,690.85
124,690.88
126,690.86
128,690.85
130,690.84
132,690.83
134,690.82
137,690.81
138,690.64
140,690.59
142,690.54
144,690.51
146,690.47
148,690.44
150,690.41
154,690.36
156,690.33
158,690.33
160,690.37
162,690.39
164,690.42
166,690.44
168,690.48
170,690.53
172,690.57
174,690.6
177,690.63
179,690.67
181,690.7
183,690.73
185,690.77
191,690.81
62,690.85
65,690.88
67,690.89
72,690.91
74,690.94
77,691
79,691.03
80,691.04
82,691.04
84,691.05
86,691.05
88,691.07
90,691.04
92,690.89
94,690.74
96,690.59
98,690.45
100,690.31
102,690.18
104,690.05
106,690.1
108,690.14
110,690.17
112,690.21
114,690.25
116,690.21
118,690.16
120,690.12
122,690.08
124,690.28
126,690.48
128,690.37
130,690.32
132,690.27
134,690.27
136,690.29
138,690.3
140,690.32
142,690.34
144,690.36
146,690.38
148,690.4
150,690.42
153,690.44
155,690.47
157,690.57
159,690.66
161,690.76
163,690.95
165,691.13
167,691.31
169,691.47
171,691.63
173,691.78
175,691.93
177,692.11
179,692.29
181,692.46
185,692.61
61,692.8
64,692.97
66,693.18
68,693.29
70,693.23
73,693.17
75,693.12
77,693.17
79,693.19
81,693.21
83,693.27
85,693.28
87,693.28
89,693.42
91,693.4
93,693.5
95,693.61
97,693.68
99,693.73
101,693.64
103,693.55
105,693.53
107,693.52
109,693.5
111,693.48
113,693.47
115,693.48
117,693.49
119,693.58
121,693.66
123,693.88
125,694.1
127,694.11
129,694.27
131,694.4
133,694.56
135,694.71
137,694.73
139,694.74
141,694.74
143,694.75
145,694.75
147,694.75
149,694.69
151,694.63
155,694.57
157,694.3
159,694.04
161,693.8
164,693.56
167,693.39
169,693.23
172,693.08
174,692.92
176,692.77
178,692.62
180,692.48
182,692.39
185,692.29
187,692.21
66,692.13
69,692.05
71,691.97
73,691.88
75,691.78
77,691.69
79,691.6
81,691.7
83,691.58
85,691.51
87,691.42
89,691.35
91,691.27
93,691.19
95,691.09
97,690.99
99,690.78
101,690.5
103,690.25
105,690.07
107,689.89
109,689.84
111,689.71
113,689.5
115,689.2
117,689.21
119,689.21
121,689.21
123,689.22
125,689.19
127,689.05
129,688.84
131,688.66
133,688.54
135,688.41
137,688.32
139,688.12
141,687.95
143,687.82
145,687.69
147,687.49
149,687.28
151,687.09
154,686.96
156,686.8
158,686.71
160,686.7
163,686.7
165,686.73
167,686.76
169,686.8
171,686.83
173,686.88
175,686.91
177,686.87
179,686.92
181,686.94
183,687.02
185,687.06
187,687.09
63,687.24
65,687.32
69,687.37
71,687.49
73,687.65
75,687.78
77,687.89
79,688
81,688.09
83,688.08
85,688.06
87,687.97
89,687.97
91,688.05
93,688.03
95,687.91
97,687.95
99,688.02
101,688.02
103,688.05
105,688.03
107,687.99
109,687.94
111,687.92
113,687.98
115,688.14
117,688.28
119,688.51
121,688.73
123,688.77
125,688.85
127,688.96
129,688.96
131,689.13
133,689.2
135,689.3
137,689.37
139,689.4
141,689.41
143,689.45
145,689.48
147,689.46
149,689.46
151,689.45
154,689.41
158,689.36
160,689.39
163,689.41
165,689.42
167,689.4
169,689.38
171,689.36
173,689.35
175,689.29
177,689.24
179,689.22
181,689.17
183,689.12
185,689.09
187,689.05
63,689.01
65,688.97
69,688.94
71,688.89
73,688.84
75,688.79
77,688.75
79,688.75
81,688.75
83,688.76
85,688.86
87,688.97
89,689.1
91,688.91
93,689.02
95,689.13
97,689.23
99,689.33
101,689.42
103,689.51
105,689.59
107,689.67
109,689.74
111,689.82
113,689.9
115,690
117,690.08
119,690.25
121,690.4
123,690.55
125,690.64
127,690.67
129,690.7
131,690.61
133,690.53
135,690.51
137,690.5
139,690.51
141,690.48
143,690.46
145,690.51
147,690.54
149,690.68
152,690.74
155,690.87
157,690.94
159,691.05
161,691.16
163,691.27
166,691.38
168,691.48
170,691.57
172,691.68
175,691.81
177,691.94
179,692.03
181,692.12
183,692.25
185,692.38
187,692.49
65,692.56
69,692.63
71,692.75
73,692.87
75,693
77,693.1
79,693.16
81,693.17
83,693.19
85,693.17
87,693.15
89,693.17
91,693.18
93,693.17
95,693.28
97,693.28
99,693.39
101,693.41
103,693.3
105,693.19
107,693.09
109,692.96
111,693.01
113,693.11
115,693.2
117,693.3
119,693.15
121,693.26
123,693.37
125,693.27
127,693.32
129,693.35
131,693.38
133,693.51
135,693.52
137,693.48
139,693.52
141,693.52
143,693.52
145,693.54
147,693.57
150,693.62
154,693.67
156,693.71
158,693.63
165,693.53
167,693.42
169,693.31
171,693.22
173,693.12
175,693.04
177,692.97
179,692.89
181,692.8
184,692.7
186,692.6
64,692.52
66,692.47
68,692.38
70,692.32
73,692.24
75,692.17
77,692.26
79,692.36
81,692.39
84,692.42
86,692.42
88,692.43
90,692.42
92,692.4
94,692.13
96,692.06
100,691.93
101,691.8
102,691.76
104,691.73
106,691.74
108,691.76
110,691.69
112,691.5
114,691.48
116,691.47
118,691.45
120,691.46
123,691.47
124,691.48
126,691.35
128,691.19
130,691.32
132,691.33
134,691.36
136,691.35
138,691.34
140,691.35
142,691.35
144,691.34
146,691.33
148,691.32
150,691.25
154,691.2
157,691.28
162,691.36
164,691.41
166,691.5
168,691.58
170,691.67
173,691.75
175,691.84
177,691.92
179,692
181,692.08
183,692.15
186,692.21
188,692.29
63,692.36
65,692.41
67,692.48
70,692.54
72,692.52
74,692.49
76,692.47
78,692.45
80,692.35
82,692.26
84,692.17
86,692.09
88,692
90,692.07
92,692.14
94,692.03
96,692.11
98,692.05
100,691.97
102,691.9
104,691.85
106,691.76
108,691.55
110,691.34
112,691.15
114,691.09
116,690.97
118,690.84
120,690.84
122,690.85
124,690.87
126,690.89
128,690.73
130,690.58
132,690.43
134,690.29
136,690.16
138,690.04
140,689.91
142,689.8
144,689.74
146,689.69
148,689.63
153,689.58
155,689.53
157,689.48
159,689.57
162,689.65
164,689.69
166,689.74
168,689.77
170,689.81
172,689.82
174,689.83
176,689.85
178,689.89
180,689.94
182,689.98
185,690.01
187,690.04
189,690.07
63,690.09
65,689.98
69,689.91
71,689.87
74,689.83
76,689.74
78,689.86
80,689.96
82,690.07
84,690.06
86,689.97
88,689.9
90,689.83
92,689.92
94,689.93
96,690.03
98,690.13
100,690.23
102,690.33
104,690.44
106,690.55
108,690.44
110,690.39
112,690.35
114,690.35
116,690.33
118,690.33
120,690.32
122,690.43
124,690.52
126,690.69
128,690.63
130,690.69
132,690.7
134,690.69
136,690.58
138,690.48
140,690.43
142,690.37
144,690.33
146,690.27
148,690.22
153,690.16
155,690.25
157,690.34
159,690.43
162,690.44
164,690.44
166,690.45
168,690.47
170,690.49
173,690.51
175,690.53
177,690.54
179,690.56
181,690.57
183,690.61
185,690.64
187,690.67
64,690.7
66,690.73
68,690.77
71,690.79
73,690.84
75,690.89
77,690.94
79,690.99
81,691.03
83,691.07
85,691.12
87,691.13
89,691.16
91,690.99
93,690.82
95,690.65
97,690.48
99,690.48
101,690.47
103,690.46
105,690.45
107,690.25
109,690.05
111,689.92
113,689.74
115,689.53
117,689.48
119,689.4
121,689.25
123,689.13
125,689
127,688.65
129,688.37
131,688.33
133,688.36
135,688.35
137,688.48
139,688.71
141,688.89
143,689.07
145,689.23
147,689.44
149,689.61
151,689.73
153,689.87
155,690.1
158,690.38
161,690.71
163,690.92
165,691.13
167,691.28
169,691.2
172,691.15
174,691.08
176,691.05
179,691
180,690.95
183,690.91
185,690.86
187,690.81
190,690.76
64,690.71
67,690.68
68,690.63
71,690.59
75,690.61
77,690.64
79,690.75
81,690.86
83,690.97
86,691.08
87,691.17
89,691.27
92,691.21
93,691.38
96,691.33
98,691.29
100,691.29
102,691.3
105,691.43
106,691.41
109,691.41
